batch_id,index_name,batch_size,qid,nthreads,curr_nlist,nlist,niter,seed,nprobe,cummulative_time_ms_mean,total_ms_mean,overhead_ms_mean,search_time_ms_mean,crack_time_ms_mean,refine_time_ms_mean,get_local_region_time_ms_mean,reorg_time_ms_mean,inner_point_assignments_ms_mean,update_invlists_ms_mean,metadata_tracking_time_mean,nruns,recall_1_perQ,recall_10_perQ,recall_100_perQ,cum_dist_comp
15165,CrackIVF,16,242624,16,15689,100,10,42,99999,132116.55965293176,2.76475798455067,0.013215991202741861,2.751541993347928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.95,0.915625,1374886650
15166,CrackIVF,16,242640,16,15689,100,10,42,99999,132119.6253709495,3.065718017751351,0.012944015907123685,3.0527740018442273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.89375,0.85375,1374886650
15167,CrackIVF,16,242656,16,15689,100,10,42,99999,132122.59584193816,2.9704709886573255,0.021935993572697043,2.9485349950846285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.90375,1374886650
15168,CrackIVF,16,242672,16,15689,100,10,42,99999,132125.69354492007,3.097702981904149,0.013183976989239454,3.0845190049149096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.925,0.860625,1374886650
15169,CrackIVF,16,242688,16,15689,100,10,42,99999,132128.8274389226,3.133894002530724,0.013087992556393147,3.1208060099743307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.91875,0.835625,1374886650
15170,CrackIVF,16,242704,16,15689,100,10,42,99999,132131.7498619319,2.9224230092950165,0.012769014574587345,2.909653994720429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.939375,1374886650
15171,CrackIVF,16,242720,16,15689,100,10,42,99999,132134.73130893544,2.981447003548965,0.01340801827609539,2.9680389852728695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.9375,0.9375,0.901875,1374886650
15172,CrackIVF,16,242736,16,15689,100,10,42,99999,132138.23146093637,3.5001520009245723,0.013327982742339373,3.486824018182233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.9875,0.916875,1374886650
15173,CrackIVF,16,242752,16,15689,100,10,42,99999,132142.0452289458,3.813768009422347,0.012976001016795635,3.8007920084055513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.925,0.88875,1374886650
15174,CrackIVF,16,242768,16,15689,100,10,42,99999,132145.0228029571,2.977574011310935,0.012336007785052061,2.965238003525883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.875,0.94375,0.865625,1374886650
